tanggal,nama_target_id,nama_target,jumlah_target,nabung_harian,jumlah_terkumpul,progres,sisa_target,status_id,status
10/10/2024,9,Smart TV LG OLED 65,25000000,50000,2350000,0.09,0.91,0,BELUM TERPENUHI
10/11/2024,9,Smart TV LG OLED 65,25000000,200000,2550000,0.1,0.9,0,BELUM TERPENUHI
10/12/2024,9,Smart TV LG OLED 65,25000000,50000,2600000,0.1,0.9,0,BELUM TERPENUHI
10/13/2024,9,Smart TV LG OLED 65,25000000,500000,3100000,0.12,0.88,0,BELUM TERPENUHI
10/14/2024,9,Smart TV LG OLED 65,25000000,500000,3600000,0.14,0.86,0,BELUM TERPENUHI
10/15/2024,9,Smart TV LG OLED 65,25000000,100000,3700000,0.15,0.85,0,BELUM TERPENUHI
10/16/2024,9,Smart TV LG OLED 65,25000000,300000,4000000,0.16,0.84,0,BELUM TERPENUHI
10/17/2024,9,Smart TV LG OLED 65,25000000,50000,4050000,0.16,0.84,0,BELUM TERPENUHI
10/18/2024,9,Smart TV LG OLED 65,25000000,50000,4100000,0.16,0.84,0,BELUM TERPENUHI
10/19/2024,9,Smart TV LG OLED 65,25000000,200000,4300000,0.17,0.83,0,BELUM TERPENUHI
10/20/2024,9,Smart TV LG OLED 65,25000000,500000,4800000,0.19,0.81,0,BELUM TERPENUHI
10/21/2024,9,Smart TV LG OLED 65,25000000,50000,4850000,0.19,0.81,0,BELUM TERPENUHI
10/22/2024,9,Smart TV LG OLED 65,25000000,500000,5350000,0.21,0.79,0,BELUM TERPENUHI
10/23/2024,9,Smart TV LG OLED 65,25000000,50000,5400000,0.22,0.78,0,BELUM TERPENUHI
10/24/2024,9,Smart TV LG OLED 65,25000000,100000,5500000,0.22,0.78,0,BELUM TERPENUHI
10/25/2024,9,Smart TV LG OLED 65,25000000,300000,5800000,0.23,0.77,0,BELUM TERPENUHI
10/26/2024,9,Smart TV LG OLED 65,25000000,50000,5850000,0.23,0.77,0,BELUM TERPENUHI
10/27/2024,9,Smart TV LG OLED 65,25000000,500000,6350000,0.25,0.75,0,BELUM TERPENUHI
10/28/2024,9,Smart TV LG OLED 65,25000000,100000,6450000,0.26,0.74,0,BELUM TERPENUHI
10/29/2024,9,Smart TV LG OLED 65,25000000,50000,6500000,0.26,0.74,0,BELUM TERPENUHI
10/30/2024,9,Smart TV LG OLED 65,25000000,200000,6700000,0.27,0.73,0,BELUM TERPENUHI
10/31/2024,9,Smart TV LG OLED 65,25000000,300000,7000000,0.28,0.72,0,BELUM TERPENUHI
11/01/2024,9,Smart TV LG OLED 65,25000000,50000,7050000,0.28,0.72,0,BELUM TERPENUHI
11/02/2024,9,Smart TV LG OLED 65,25000000,100000,7150000,0.29,0.71,0,BELUM TERPENUHI
11/03/2024,9,Smart TV LG OLED 65,25000000,200000,7350000,0.29,0.71,0,BELUM TERPENUHI
11/04/2024,9,Smart TV LG OLED 65,25000000,100000,7450000,0.3,0.7,0,BELUM TERPENUHI
11/05/2024,9,Smart TV LG OLED 65,25000000,100000,7550000,0.3,0.7,0,BELUM TERPENUHI
11/06/2024,9,Smart TV LG OLED 65,25000000,200000,7750000,0.31,0.69,0,BELUM TERPENUHI
11/07/2024,9,Smart TV LG OLED 65,25000000,100000,7850000,0.31,0.69,0,BELUM TERPENUHI
11/08/2024,9,Smart TV LG OLED 65,25000000,200000,8050000,0.32,0.68,0,BELUM TERPENUHI
11/09/2024,9,Smart TV LG OLED 65,25000000,50000,8100000,0.32,0.68,0,BELUM TERPENUHI
11/10/2024,9,Smart TV LG OLED 65,25000000,200000,8300000,0.33,0.67,0,BELUM TERPENUHI
11/11/2024,9,Smart TV LG OLED 65,25000000,200000,8500000,0.34,0.66,0,BELUM TERPENUHI
11/12/2024,9,Smart TV LG OLED 65,25000000,300000,8800000,0.35,0.65,0,BELUM TERPENUHI
11/13/2024,9,Smart TV LG OLED 65,25000000,200000,9000000,0.36,0.64,0,BELUM TERPENUHI
11/14/2024,9,Smart TV LG OLED 65,25000000,200000,9200000,0.37,0.63,0,BELUM TERPENUHI
11/15/2024,9,Smart TV LG OLED 65,25000000,50000,9250000,0.37,0.63,0,BELUM TERPENUHI
11/16/2024,9,Smart TV LG OLED 65,25000000,300000,9550000,0.38,0.62,0,BELUM TERPENUHI
11/17/2024,9,Smart TV LG OLED 65,25000000,500000,10050000,0.4,0.6,0,BELUM TERPENUHI
11/18/2024,9,Smart TV LG OLED 65,25000000,50000,10100000,0.4,0.6,0,BELUM TERPENUHI
11/19/2024,9,Smart TV LG OLED 65,25000000,50000,10150000,0.41,0.59,0,BELUM TERPENUHI
11/20/2024,9,Smart TV LG OLED 65,25000000,500000,10650000,0.43,0.57,0,BELUM TERPENUHI
11/21/2024,9,Smart TV LG OLED 65,25000000,200000,10850000,0.43,0.57,0,BELUM TERPENUHI
11/22/2024,9,Smart TV LG OLED 65,25000000,100000,10950000,0.44,0.56,0,BELUM TERPENUHI
11/23/2024,9,Smart TV LG OLED 65,25000000,300000,11250000,0.45,0.55,0,BELUM TERPENUHI
11/24/2024,9,Smart TV LG OLED 65,25000000,100000,11350000,0.45,0.55,0,BELUM TERPENUHI
11/25/2024,9,Smart TV LG OLED 65,25000000,500000,11850000,0.47,0.53,0,BELUM TERPENUHI
11/26/2024,9,Smart TV LG OLED 65,25000000,50000,11900000,0.48,0.52,0,BELUM TERPENUHI
11/27/2024,9,Smart TV LG OLED 65,25000000,50000,11950000,0.48,0.52,0,BELUM TERPENUHI
11/28/2024,9,Smart TV LG OLED 65,25000000,300000,12250000,0.49,0.51,0,BELUM TERPENUHI
11/29/2024,9,Smart TV LG OLED 65,25000000,50000,12300000,0.49,0.51,0,BELUM TERPENUHI
11/30/2024,9,Smart TV LG OLED 65,25000000,50000,12350000,0.49,0.51,0,BELUM TERPENUHI
12/01/2024,9,Smart TV LG OLED 65,25000000,300000,12650000,0.51,0.49,0,BELUM TERPENUHI
12/02/2024,9,Smart TV LG OLED 65,25000000,300000,12950000,0.52,0.48,0,BELUM TERPENUHI
12/03/2024,9,Smart TV LG OLED 65,25000000,500000,13450000,0.54,0.46,0,BELUM TERPENUHI
12/04/2024,9,Smart TV LG OLED 65,25000000,50000,13500000,0.54,0.46,0,BELUM TERPENUHI
12/05/2024,9,Smart TV LG OLED 65,25000000,50000,13550000,0.54,0.46,0,BELUM TERPENUHI
12/06/2024,9,Smart TV LG OLED 65,25000000,500000,14050000,0.56,0.44,0,BELUM TERPENUHI
12/07/2024,9,Smart TV LG OLED 65,25000000,200000,14250000,0.57,0.43,0,BELUM TERPENUHI
12/08/2024,9,Smart TV LG OLED 65,25000000,200000,14450000,0.58,0.42,0,BELUM TERPENUHI
12/09/2024,9,Smart TV LG OLED 65,25000000,200000,14650000,0.59,0.41,0,BELUM TERPENUHI
12/10/2024,9,Smart TV LG OLED 65,25000000,500000,15150000,0.61,0.39,0,BELUM TERPENUHI
12/11/2024,9,Smart TV LG OLED 65,25000000,50000,15200000,0.61,0.39,0,BELUM TERPENUHI
12/12/2024,9,Smart TV LG OLED 65,25000000,500000,15700000,0.63,0.37,0,BELUM TERPENUHI
12/13/2024,9,Smart TV LG OLED 65,25000000,500000,16200000,0.65,0.35,0,BELUM TERPENUHI
12/14/2024,9,Smart TV LG OLED 65,25000000,200000,16400000,0.66,0.34,0,BELUM TERPENUHI
12/15/2024,9,Smart TV LG OLED 65,25000000,100000,16500000,0.66,0.34,0,BELUM TERPENUHI
12/16/2024,9,Smart TV LG OLED 65,25000000,50000,16550000,0.66,0.34,0,BELUM TERPENUHI
12/17/2024,9,Smart TV LG OLED 65,25000000,200000,16750000,0.67,0.33,0,BELUM TERPENUHI
12/18/2024,9,Smart TV LG OLED 65,25000000,100000,16850000,0.67,0.33,0,BELUM TERPENUHI
12/19/2024,9,Smart TV LG OLED 65,25000000,100000,16950000,0.68,0.32,0,BELUM TERPENUHI
12/20/2024,9,Smart TV LG OLED 65,25000000,300000,17250000,0.69,0.31,0,BELUM TERPENUHI
12/21/2024,9,Smart TV LG OLED 65,25000000,50000,17300000,0.69,0.31,0,BELUM TERPENUHI
12/22/2024,9,Smart TV LG OLED 65,25000000,100000,17400000,0.7,0.3,0,BELUM TERPENUHI
12/23/2024,9,Smart TV LG OLED 65,25000000,200000,17600000,0.7,0.3,0,BELUM TERPENUHI
12/24/2024,9,Smart TV LG OLED 65,25000000,300000,17900000,0.72,0.28,0,BELUM TERPENUHI
12/25/2024,9,Smart TV LG OLED 65,25000000,50000,17950000,0.72,0.28,0,BELUM TERPENUHI
12/26/2024,9,Smart TV LG OLED 65,25000000,500000,18450000,0.74,0.26,0,BELUM TERPENUHI
12/27/2024,9,Smart TV LG OLED 65,25000000,200000,18650000,0.75,0.25,0,BELUM TERPENUHI
12/28/2024,9,Smart TV LG OLED 65,25000000,100000,18750000,0.75,0.25,0,BELUM TERPENUHI
12/29/2024,9,Smart TV LG OLED 65,25000000,100000,18850000,0.75,0.25,0,BELUM TERPENUHI
12/30/2024,9,Smart TV LG OLED 65,25000000,200000,19050000,0.76,0.24,0,BELUM TERPENUHI
12/31/2024,9,Smart TV LG OLED 65,25000000,100000,19150000,0.77,0.23,0,BELUM TERPENUHI
01/01/2025,9,Smart TV LG OLED 65,25000000,300000,19450000,0.78,0.22,0,BELUM TERPENUHI
01/02/2025,9,Smart TV LG OLED 65,25000000,50000,19500000,0.78,0.22,0,BELUM TERPENUHI
01/03/2025,9,Smart TV LG OLED 65,25000000,300000,19800000,0.79,0.21,0,BELUM TERPENUHI
01/04/2025,9,Smart TV LG OLED 65,25000000,100000,19900000,0.8,0.2,0,BELUM TERPENUHI
01/05/2025,9,Smart TV LG OLED 65,25000000,500000,20400000,0.82,0.18,0,BELUM TERPENUHI
01/06/2025,9,Smart TV LG OLED 65,25000000,50000,20450000,0.82,0.18,0,BELUM TERPENUHI
01/07/2025,9,Smart TV LG OLED 65,25000000,50000,20500000,0.82,0.18,0,BELUM TERPENUHI
01/08/2025,9,Smart TV LG OLED 65,25000000,200000,20700000,0.83,0.17,0,BELUM TERPENUHI
01/09/2025,9,Smart TV LG OLED 65,25000000,200000,20900000,0.84,0.16,0,BELUM TERPENUHI
01/10/2025,9,Smart TV LG OLED 65,25000000,500000,21400000,0.86,0.14,0,BELUM TERPENUHI
01/11/2025,9,Smart TV LG OLED 65,25000000,50000,21450000,0.86,0.14,0,BELUM TERPENUHI
01/12/2025,9,Smart TV LG OLED 65,25000000,500000,21950000,0.88,0.12,0,BELUM TERPENUHI
01/13/2025,9,Smart TV LG OLED 65,25000000,200000,22150000,0.89,0.11,0,BELUM TERPENUHI
01/14/2025,9,Smart TV LG OLED 65,25000000,200000,22350000,0.89,0.11,0,BELUM TERPENUHI
01/15/2025,9,Smart TV LG OLED 65,25000000,50000,22400000,0.9,0.1,0,BELUM TERPENUHI
01/16/2025,9,Smart TV LG OLED 65,25000000,300000,22700000,0.91,0.09,0,BELUM TERPENUHI
01/17/2025,9,Smart TV LG OLED 65,25000000,100000,22800000,0.91,0.09,0,BELUM TERPENUHI
01/18/2025,9,Smart TV LG OLED 65,25000000,200000,23000000,0.92,0.08,0,BELUM TERPENUHI
01/19/2025,9,Smart TV LG OLED 65,25000000,200000,23200000,0.93,0.07,0,BELUM TERPENUHI
01/20/2025,9,Smart TV LG OLED 65,25000000,300000,23500000,0.94,0.06,0,BELUM TERPENUHI
01/21/2025,9,Smart TV LG OLED 65,25000000,300000,23800000,0.95,0.05,0,BELUM TERPENUHI
01/22/2025,9,Smart TV LG OLED 65,25000000,500000,24300000,0.97,0.03,0,BELUM TERPENUHI
01/23/2025,9,Smart TV LG OLED 65,25000000,500000,24800000,0.99,0.01,0,BELUM TERPENUHI
01/24/2025,9,Smart TV LG OLED 65,25000000,100000,24900000,1.0,0.0,0,BELUM TERPENUHI
01/25/2025,9,Smart TV LG OLED 65,25000000,100000,25000000,1.0,0.0,1,TERPENUHI ✅
01/26/2025,10,Sepeda Listrik United,7000000,50000,50000,0.01,0.99,0,BELUM TERPENUHI
01/27/2025,10,Sepeda Listrik United,7000000,500000,550000,0.08,0.92,0,BELUM TERPENUHI
01/28/2025,10,Sepeda Listrik United,7000000,200000,750000,0.11,0.89,0,BELUM TERPENUHI
01/29/2025,10,Sepeda Listrik United,7000000,500000,1250000,0.18,0.82,0,BELUM TERPENUHI
01/30/2025,10,Sepeda Listrik United,7000000,200000,1450000,0.21,0.79,0,BELUM TERPENUHI
01/31/2025,10,Sepeda Listrik United,7000000,300000,1750000,0.25,0.75,0,BELUM TERPENUHI
02/01/2025,10,Sepeda Listrik United,7000000,500000,2250000,0.32,0.68,0,BELUM TERPENUHI
02/02/2025,10,Sepeda Listrik United,7000000,300000,2550000,0.36,0.64,0,BELUM TERPENUHI
02/03/2025,10,Sepeda Listrik United,7000000,100000,2650000,0.38,0.62,0,BELUM TERPENUHI
02/04/2025,10,Sepeda Listrik United,7000000,100000,2750000,0.39,0.61,0,BELUM TERPENUHI
02/05/2025,10,Sepeda Listrik United,7000000,50000,2800000,0.4,0.6,0,BELUM TERPENUHI
02/06/2025,10,Sepeda Listrik United,7000000,500000,3300000,0.47,0.53,0,BELUM TERPENUHI
02/07/2025,10,Sepeda Listrik United,7000000,300000,3600000,0.51,0.49,0,BELUM TERPENUHI
02/08/2025,10,Sepeda Listrik United,7000000,200000,3800000,0.54,0.46,0,BELUM TERPENUHI
02/09/2025,10,Sepeda Listrik United,7000000,100000,3900000,0.56,0.44,0,BELUM TERPENUHI
02/10/2025,10,Sepeda Listrik United,7000000,100000,4000000,0.57,0.43,0,BELUM TERPENUHI
02/11/2025,10,Sepeda Listrik United,7000000,200000,4200000,0.6,0.4,0,BELUM TERPENUHI
02/12/2025,10,Sepeda Listrik United,7000000,300000,4500000,0.64,0.36,0,BELUM TERPENUHI
02/13/2025,10,Sepeda Listrik United,7000000,300000,4800000,0.69,0.31,0,BELUM TERPENUHI
02/14/2025,10,Sepeda Listrik United,7000000,500000,5300000,0.76,0.24,0,BELUM TERPENUHI
02/15/2025,10,Sepeda Listrik United,7000000,500000,5800000,0.83,0.17,0,BELUM TERPENUHI
02/16/2025,10,Sepeda Listrik United,7000000,50000,5850000,0.84,0.16,0,BELUM TERPENUHI
02/17/2025,10,Sepeda Listrik United,7000000,100000,5950000,0.85,0.15,0,BELUM TERPENUHI
02/18/2025,10,Sepeda Listrik United,7000000,500000,6450000,0.92,0.08,0,BELUM TERPENUHI
02/19/2025,10,Sepeda Listrik United,7000000,300000,6750000,0.96,0.04,0,BELUM TERPENUHI
02/20/2025,10,Sepeda Listrik United,7000000,200000,6950000,0.99,0.01,0,BELUM TERPENUHI
02/21/2025,10,Sepeda Listrik United,7000000,300000,7250000,1.0,0.0,1,TERPENUHI ✅
02/22/2025,11,Mesin Cuci LG Front Load,6000000,100000,100000,0.02,0.98,0,BELUM TERPENUHI
02/23/2025,11,Mesin Cuci LG Front Load,6000000,300000,400000,0.07,0.93,0,BELUM TERPENUHI
02/24/2025,11,Mesin Cuci LG Front Load,6000000,50000,450000,0.08,0.92,0,BELUM TERPENUHI
02/25/2025,11,Mesin Cuci LG Front Load,6000000,100000,550000,0.09,0.91,0,BELUM TERPENUHI
02/26/2025,11,Mesin Cuci LG Front Load,6000000,200000,750000,0.12,0.88,0,BELUM TERPENUHI
02/27/2025,11,Mesin Cuci LG Front Load,6000000,50000,800000,0.13,0.87,0,BELUM TERPENUHI
02/28/2025,11,Mesin Cuci LG Front Load,6000000,100000,900000,0.15,0.85,0,BELUM TERPENUHI
03/01/2025,11,Mesin Cuci LG Front Load,6000000,200000,1100000,0.18,0.82,0,BELUM TERPENUHI
03/02/2025,11,Mesin Cuci LG Front Load,6000000,50000,1150000,0.19,0.81,0,BELUM TERPENUHI
03/03/2025,11,Mesin Cuci LG Front Load,6000000,50000,1200000,0.2,0.8,0,BELUM TERPENUHI
03/04/2025,11,Mesin Cuci LG Front Load,6000000,100000,1300000,0.22,0.78,0,BELUM TERPENUHI
03/05/2025,11,Mesin Cuci LG Front Load,6000000,500000,1800000,0.3,0.7,0,BELUM TERPENUHI
03/06/2025,11,Mesin Cuci LG Front Load,6000000,50000,1850000,0.31,0.69,0,BELUM TERPENUHI
03/07/2025,11,Mesin Cuci LG Front Load,6000000,50000,1900000,0.32,0.68,0,BELUM TERPENUHI
03/08/2025,11,Mesin Cuci LG Front Load,6000000,200000,2100000,0.35,0.65,0,BELUM TERPENUHI
03/09/2025,11,Mesin Cuci LG Front Load,6000000,300000,2400000,0.4,0.6,0,BELUM TERPENUHI
03/10/2025,11,Mesin Cuci LG Front Load,6000000,100000,2500000,0.42,0.58,0,BELUM TERPENUHI
03/11/2025,11,Mesin Cuci LG Front Load,6000000,100000,2600000,0.43,0.57,0,BELUM TERPENUHI
03/12/2025,11,Mesin Cuci LG Front Load,6000000,500000,3100000,0.52,0.48,0,BELUM TERPENUHI
03/13/2025,11,Mesin Cuci LG Front Load,6000000,500000,3600000,0.6,0.4,0,BELUM TERPENUHI
03/14/2025,11,Mesin Cuci LG Front Load,6000000,100000,3700000,0.62,0.38,0,BELUM TERPENUHI
03/15/2025,11,Mesin Cuci LG Front Load,6000000,500000,4200000,0.7,0.3,0,BELUM TERPENUHI
03/16/2025,11,Mesin Cuci LG Front Load,6000000,200000,4400000,0.73,0.27,0,BELUM TERPENUHI
03/17/2025,11,Mesin Cuci LG Front Load,6000000,100000,4500000,0.75,0.25,0,BELUM TERPENUHI
03/18/2025,11,Mesin Cuci LG Front Load,6000000,500000,5000000,0.83,0.17,0,BELUM TERPENUHI
03/19/2025,11,Mesin Cuci LG Front Load,6000000,100000,5100000,0.85,0.15,0,BELUM TERPENUHI
03/20/2025,11,Mesin Cuci LG Front Load,6000000,300000,5400000,0.9,0.1,0,BELUM TERPENUHI
03/21/2025,11,Mesin Cuci LG Front Load,6000000,50000,5450000,0.91,0.09,0,BELUM TERPENUHI
03/22/2025,11,Mesin Cuci LG Front Load,6000000,100000,5550000,0.92,0.08,0,BELUM TERPENUHI
03/23/2025,11,Mesin Cuci LG Front Load,6000000,50000,5600000,0.93,0.07,0,BELUM TERPENUHI
03/24/2025,11,Mesin Cuci LG Front Load,6000000,500000,6100000,1.0,0.0,1,TERPENUHI ✅
03/25/2025,12,Kulkas Samsung 2 Pintu,8000000,50000,50000,0.01,0.99,0,BELUM TERPENUHI
03/26/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,150000,0.02,0.98,0,BELUM TERPENUHI
03/27/2025,12,Kulkas Samsung 2 Pintu,8000000,300000,450000,0.06,0.94,0,BELUM TERPENUHI
03/28/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,950000,0.12,0.88,0,BELUM TERPENUHI
03/29/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,1050000,0.13,0.87,0,BELUM TERPENUHI
03/30/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,1550000,0.19,0.81,0,BELUM TERPENUHI
03/31/2025,12,Kulkas Samsung 2 Pintu,8000000,200000,1750000,0.22,0.78,0,BELUM TERPENUHI
04/01/2025,12,Kulkas Samsung 2 Pintu,8000000,50000,1800000,0.22,0.78,0,BELUM TERPENUHI
04/02/2025,12,Kulkas Samsung 2 Pintu,8000000,200000,2000000,0.25,0.75,0,BELUM TERPENUHI
04/03/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,2100000,0.26,0.74,0,BELUM TERPENUHI
04/04/2025,12,Kulkas Samsung 2 Pintu,8000000,300000,2400000,0.3,0.7,0,BELUM TERPENUHI
04/05/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,2900000,0.36,0.64,0,BELUM TERPENUHI
04/06/2025,12,Kulkas Samsung 2 Pintu,8000000,50000,2950000,0.37,0.63,0,BELUM TERPENUHI
04/07/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,3450000,0.43,0.57,0,BELUM TERPENUHI
04/08/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,3550000,0.44,0.56,0,BELUM TERPENUHI
04/09/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,4050000,0.51,0.49,0,BELUM TERPENUHI
04/10/2025,12,Kulkas Samsung 2 Pintu,8000000,50000,4100000,0.51,0.49,0,BELUM TERPENUHI
04/11/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,4200000,0.52,0.48,0,BELUM TERPENUHI
04/12/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,4700000,0.59,0.41,0,BELUM TERPENUHI
04/13/2025,12,Kulkas Samsung 2 Pintu,8000000,300000,5000000,0.62,0.38,0,BELUM TERPENUHI
04/14/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,5100000,0.64,0.36,0,BELUM TERPENUHI
04/15/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,5200000,0.65,0.35,0,BELUM TERPENUHI
04/16/2025,12,Kulkas Samsung 2 Pintu,8000000,300000,5500000,0.69,0.31,0,BELUM TERPENUHI
04/17/2025,12,Kulkas Samsung 2 Pintu,8000000,200000,5700000,0.71,0.29,0,BELUM TERPENUHI
04/18/2025,12,Kulkas Samsung 2 Pintu,8000000,50000,5750000,0.72,0.28,0,BELUM TERPENUHI
04/19/2025,12,Kulkas Samsung 2 Pintu,8000000,200000,5950000,0.74,0.26,0,BELUM TERPENUHI
04/20/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,6450000,0.81,0.19,0,BELUM TERPENUHI
04/21/2025,12,Kulkas Samsung 2 Pintu,8000000,300000,6750000,0.84,0.16,0,BELUM TERPENUHI
04/22/2025,12,Kulkas Samsung 2 Pintu,8000000,200000,6950000,0.87,0.13,0,BELUM TERPENUHI
04/23/2025,12,Kulkas Samsung 2 Pintu,8000000,100000,7050000,0.88,0.12,0,BELUM TERPENUHI
04/24/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,7550000,0.94,0.06,0,BELUM TERPENUHI
04/25/2025,12,Kulkas Samsung 2 Pintu,8000000,500000,8050000,1.0,0.0,1,TERPENUHI ✅
